administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
165509,Ra’s al ‘Ayn,哈塞克省,district_seat,165509,PPLA2,0,40.070550,36.850340
173811,Al Ḩasakah,哈塞克省,governorate_capital,173811,PPLA,422445,40.747720,36.502370
170887,Ad Darbāsīyah,哈塞克省,subdistrict_seat,170887,PPLA3,21481,40.651990,37.072790
173711,Al Jawādīyah,哈塞克省,subdistrict_seat,173711,PPLA3,0,41.820150,36.986600
165757,Al Qaḩţānīyah,哈塞克省,subdistrict_seat,165757,PPLA3,0,41.545960,37.029000
383661,Al Ya‘rubīyah,哈塞克省,subdistrict_seat,383661,PPLA3,0,42.062060,36.811380
173797,Al Ḩawl,哈塞克省,subdistrict_seat,173797,PPLA3,0,41.149830,36.390420
172837,Ash Shaddādah,哈塞克省,subdistrict_seat,172837,PPLA3,0,40.734780,36.057560
171410,Bi’r al Ḩulw al Wardīyah,哈塞克省,subdistrict_seat,171410,PPLA3,0,41.035280,36.696940
167208,Markadah,哈塞克省,subdistrict_seat,167208,PPLA3,0,40.753040,35.746070
163434,Tall Tamr,哈塞克省,subdistrict_seat,163434,PPLA3,0,40.370790,36.655560
163568,Tall Ḩamīs,哈塞克省,subdistrict_seat,163568,PPLA3,0,41.399430,36.756780
421015,‘Arīshah,哈塞克省,subdistrict_seat,421015,PPLA3,0,40.772140,36.231540
173230,‘Āmūdā,哈塞克省,subdistrict_seat,173230,PPLA3,26821,40.930000,37.104170
164947,As Salamīyah,哈马省,district_seat,164947,PPLA2,94887,37.053240,35.011270
163921,As Suqaylibīyah,哈马省,district_seat,163921,PPLA2,0,36.393590,35.366740
166742,Maharda,哈马省,district_seat,166742,PPLA2,17578,36.572500,35.247900
167046,Maşyāf,哈马省,district_seat,167046,PPLA2,32262,36.340600,35.065300
170017,Ḩamāh,哈马省,governorate_capital,170017,PPLA,460602,36.757830,35.131790
168708,Kafr Buhum,哈马省,populated_place_5000_plus,168708,PPL,12194,36.699050,35.059650
166640,Mūrak,哈马省,populated_place_5000_plus,166640,PPL,14307,36.689700,35.376150
9847679,Tremseh,哈马省,populated_place_5000_plus,9847679,PPL,6927,36.503950,35.271810
163270,Ţayyibat al Imām,哈马省,populated_place_5000_plus,163270,PPL,29259,36.712190,35.265920
170044,Ḩalfāyā,哈马省,populated_place_5000_plus,170044,PPL,23403,36.605810,35.260140
173830,Al Ḩamrā’,哈马省,subdistrict_seat,173830,PPLA3,0,37.086320,35.315000
172515,As Si‘in,哈马省,subdistrict_seat,172515,PPLA3,0,37.374020,35.263750
2960,Ayn Halaqim,哈马省,subdistrict_seat,2960,PPLA3,0,36.322120,34.939980
172027,Az Ziyārah,哈马省,subdistrict_seat,172027,PPLA3,0,36.338670,35.684820
171757,Barrī ash Sharqī,哈马省,subdistrict_seat,171757,PPLA3,0,37.200960,34.980990
168917,Jubb Ramlah,哈马省,subdistrict_seat,168917,PPLA3,0,36.431040,35.209220
168620,Kafr Zaytā,哈马省,subdistrict_seat,168620,PPLA3,21845,36.603300,35.374250
167739,Kurnāz,哈马省,subdistrict_seat,167739,PPLA3,0,36.487730,35.389720
166227,Qal‘at al Maḑīq,哈马省,subdistrict_seat,166227,PPLA3,0,36.390850,35.414650
164398,Shaţḩah,哈马省,subdistrict_seat,164398,PPLA3,8076,36.243770,35.505090
163470,Tall Salḩab,哈马省,subdistrict_seat,163470,PPLA3,0,36.384610,35.258840
162706,Wādī al ‘Uyūn,哈马省,subdistrict_seat,162706,PPLA3,0,36.186830,35.001190
165143,Şabbūrah,哈马省,subdistrict_seat,165143,PPLA3,0,37.209080,35.155950
163915,Şūrān,哈马省,subdistrict_seat,163915,PPLA3,30716,36.748480,35.291930
169886,Ḩarbinafsah,哈马省,subdistrict_seat,169886,PPLA3,0,36.622430,34.937450
172308,‘Awaj,哈马省,subdistrict_seat,172308,PPLA3,0,36.404440,34.907040
162803,‘Uqayribāt,哈马省,subdistrict_seat,162803,PPLA3,0,37.464420,35.043100
170572,Ad Duraykīsh,塔尔图斯省,district_seat,170572,PPLA2,11918,36.143030,34.895140
172743,Ash Shaykh Badr,塔尔图斯省,district_seat,172743,PPLA2,0,36.083500,34.991740
171830,Bāniyās,塔尔图斯省,district_seat,171830,PPLA2,39066,35.948710,35.181880
165060,Şāfītā,塔尔图斯省,district_seat,165060,PPLA2,27815,36.117730,34.820990
163345,Ţarţūs,塔尔图斯省,governorate_capital,163345,PPLA,458327,35.886590,34.889020
173991,Al Bāriqīyah,塔尔图斯省,subdistrict_seat,173991,PPLA3,0,36.228630,34.829240
168541,Al Karīmah,塔尔图斯省,subdistrict_seat,168541,PPLA3,0,36.075460,34.669410
173389,Al Qadmūs,塔尔图斯省,subdistrict_seat,173389,PPLA3,0,36.159840,35.098550
166158,Al Qamşīyah,塔尔图斯省,subdistrict_seat,166158,PPLA3,0,36.014550,35.033570
173842,Al Ḩamīdīyah,塔尔图斯省,subdistrict_seat,173842,PPLA3,0,35.951630,34.714550
174057,Al ‘Annāzah,塔尔图斯省,subdistrict_seat,174057,PPLA3,0,36.065710,35.195030
171501,Ar Rawḑah,塔尔图斯省,subdistrict_seat,171501,PPLA3,0,35.913750,35.072040
172880,Arwād,塔尔图斯省,subdistrict_seat,172880,PPLA3,0,35.858540,34.856040
172454,As Sawdā,塔尔图斯省,subdistrict_seat,172454,PPLA3,0,35.944140,34.981510
172432,As Sīsnīyah,塔尔图斯省,subdistrict_seat,172432,PPLA3,0,36.142980,34.781080
