geonameid,name,asciiname,country_code,admin1_code,admin2_code,admin3_code,admin4_code,feature_class,feature_code,population,latitude,longitude,timezone,geonames_modified_at,in_cities15000,in_cities5000,in_cities1000,in_cities500,assigned_phase
1280739,Lhari,Lhari,CN,14,5406,,,P,PPLA4,0,30.7436,93.33754,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280748,Lenghu,Lenghu,CN,06,6328,,,P,PPLA4,0,38.73741,93.33199,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280757,Laojunmiao,Laojunmiao,CN,15,6209,,,P,PPLA4,84769,39.83333,97.73333,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1280759,Bonan,Bonan,CN,29,5329,,,P,PPLA3,55685,25.46335,99.52826,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1280763,Langru,Langru,CN,13,6532,,,P,PPLA4,16505,36.89333,79.62139,Asia/Urumqi,2022-03-15,true,true,true,true,cities15000
1280782,Lab,Lab,CN,06,6327,,,P,PPLA4,0,33.27168,97.14169,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280797,Maizhokunggar,Maizhokunggar,CN,14,5401,,,P,PPL,49511,29.83774,91.72889,Asia/Shanghai,2025-10-02,true,true,true,true,cities15000
1280802,Kugri,Kugri,CN,06,6328,,,P,PPLA4,0,35.65924,98.40986,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280814,Kormang,Kormang,CN,14,5406,,,P,PPLA4,0,31.69834,92.42577,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280822,Kokyar,Kokyar,CN,13,6532,,,P,PPLA4,18582,36.81899,81.63334,Asia/Urumqi,2022-03-15,true,true,true,true,cities15000
1280829,Kizilsu,Kizilsu,CN,13,6531,,,P,PPLA4,0,39.876,76.446,Asia/Urumqi,2024-03-02,false,false,false,true,cities500
1280832,Kezilei,Kezilei,CN,13,6531,,,P,PPLA4,0,38.65126,76.46791,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1280849,Kashgar,Kashgar,CN,13,6531,,,P,PPLA2,506640,39.46718,75.98675,Asia/Urumqi,2025-01-10,true,true,true,true,cities15000
1280855,Karmar,Karmar,CN,06,6328,,,P,PPLA4,0,37.3625,98.83611,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280856,Karmai,Karmai,CN,14,5402,,,P,PPLA4,0,29.13517,89.4955,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280860,Kardoi,Kardoi,CN,14,5402,,,P,PPLA4,0,29.1233,89.57375,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280871,Karaki,Karaki,CN,13,6532,,,P,PPLA4,14294,36.98144,81.22508,Asia/Urumqi,2022-03-15,false,true,true,true,cities5000
1280873,Kaqun,Kaqun,CN,13,6531,,,P,PPLA4,18749,37.97806,76.86722,Asia/Urumqi,2022-02-05,true,true,true,true,cities15000
1280877,Kangxung,Kangxung,CN,14,5402,,,P,PPLA4,0,29.29059,90.08237,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280889,Kangmar,Kangmar,CN,14,5402,,,P,PPLA3,0,28.55953,89.68009,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1280894,Kamru,Kamru,CN,14,5402,,,P,PPLA4,0,28.62235,89.48815,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280899,Kaiwen,Kaiwen,CN,29,5307,,,P,PPLA4,0,27.1561,99.83483,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280906,Tongpu,Tongpu,CN,06,6328,,,P,PPLA4,0,36.98333,98.5,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280915,Zongwulong,Zongwulong,CN,06,6328,,,P,PPLA4,0,37.38458,97.34973,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280921,Judian,Judian,CN,29,5307,,,P,PPL,21368,27.30612,99.6491,Asia/Shanghai,2021-10-19,true,true,true,true,cities15000
1280927,Jomda,Jomda,CN,14,5403,,,P,PPLA3,0,31.4962,98.21171,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1280937,Jirmeng,Jirmeng,CN,06,6322,,,P,PPLA4,0,37.15167,99.56944,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280940,Jiqu,Jiqu,CN,06,6327,,,P,PPLA4,0,31.95,96.11667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280941,Jinisai,Jinisai,CN,06,6327,,,P,PPLA4,0,32.06651,96.00249,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280943,Jinta,Jinta,CN,15,6209,,,P,PPLA3,0,39.98333,98.86667,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1280945,Jinhua,Jinhua,CN,29,5329,,,P,PPLA3,53523,26.538,99.91715,Asia/Shanghai,2024-07-13,true,true,true,true,cities15000
1280947,Jinfosi,Jinfosi,CN,15,6209,,,P,PPLA4,0,39.4,98.81667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280948,Jinding,Jinding,CN,29,5333,,,P,PPLA3,53667,26.43903,99.44061,Asia/Shanghai,2021-10-19,true,true,true,true,cities15000
1280951,Jietou,Jietou,CN,29,5305,,,P,PPL,65843,25.4274,98.65324,Asia/Shanghai,2021-10-18,true,true,true,true,cities15000
1280957,Jiayuguan,Jiayuguan,CN,15,6202,,,P,PPLA2,231853,39.81121,98.28618,Asia/Shanghai,2025-08-18,true,true,true,true,cities15000
1280959,Baren,Baren,CN,13,6531,,,P,PPLA3,0,39.49383,76.74143,Asia/Urumqi,2025-02-18,false,false,true,true,cities1000
1280963,Jianshe,Jianshe,CN,06,6326,,,P,PPLA4,0,33.68333,99.4,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1280978,Jangdam,Jangdam,CN,14,5402,,,P,PPLA4,0,29.33801,89.24618,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1280982,Jamda,Jamda,CN,14,5406,,,P,PPLA4,0,31.483,94.38641,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281003,Huatugou,Huatugou,CN,06,6328,,,P,PPL,27000,38.25544,90.86792,Asia/Shanghai,2024-02-18,true,true,true,true,cities15000
1281005,Huashixia,Huashixia,CN,06,6326,,,P,PPLA4,0,35.11667,98.8,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281010,Huanghe,Huanghe,CN,06,6326,,,P,PPLA4,0,34.56667,98.31667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281015,Houqiao,Houqiao,CN,29,5305,,,P,PPL,27965,25.32356,98.27802,Asia/Shanghai,2021-10-18,true,true,true,true,cities15000
1281019,Gujangbagh,Gujangbagh,CN,13,6532,,,P,PPLA3,408894,37.10927,79.93433,Asia/Urumqi,2025-03-11,true,true,true,true,cities15000
1281025,Hongyazi,Hongyazi,CN,15,6207,,,P,PPLA4,0,39.15407,99.30186,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281029,Hongwansi,Hongwansi,CN,15,6207,,,P,PPLA3,0,38.83514,99.59865,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1281033,Gasi,Gasi,CN,06,6328,,,P,PPLA4,0,38.1461,90.90514,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281038,Hoit Taria,Hoit Taria,CN,06,6328,,,P,PPLA4,0,37.35155,96.74974,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281048,Heshun,Heshun,CN,29,5305,,,P,PPL,6560,25.01667,98.46667,Asia/Shanghai,2021-10-18,false,true,true,true,cities5000
1281050,Heka,Heka,CN,06,6325,,,P,PPLA4,0,35.89116,99.98865,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281052,Heiquan,Heiquan,CN,15,6207,,,P,PPLA4,0,39.51667,99.61667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281054,Heimahe,Heimahe,CN,06,6325,,,P,PPLA4,0,36.72893,99.77684,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281087,Gyobrag,Gyobrag,CN,06,6327,,,P,PPLA4,0,32.56717,96.15508,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281098,Gyigang,Gyigang,CN,14,5404,,,P,PPLA3,0,28.66667,97.51667,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281104,Jindong,Jindong,CN,14,5404,,,P,PPLA4,0,28.9705,93.38259,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281105,Yushu,Yushu,CN,06,6327,,,P,PPLA2,141308,33.00118,97.00893,Asia/Shanghai,2025-08-20,true,true,true,true,cities15000
1281119,Jiangzi,Jiangzi,CN,14,5402,,,P,PPLA3,10000,28.92026,89.59956,Asia/Shanghai,2024-07-12,false,true,true,true,cities5000
1281124,Gyangkar,Gyangkar,CN,14,5402,,,P,PPLA3,0,28.4,87.8,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281127,Gyamotang,Gyamotang,CN,14,5403,,,P,PPLA3,0,31.53333,95.43333,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281130,Gyamco,Gyamco,CN,14,5402,,,P,PPLA4,0,29.84665,89.18635,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281131,Gyairong,Gyairong,CN,06,6327,,,P,PPLA4,0,33.27016,96.42214,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281157,Gudong,Gudong,CN,29,5305,,,P,PPL,45528,25.34165,98.48297,Asia/Shanghai,2021-10-18,true,true,true,true,cities15000
1281177,Golug,Golug,CN,14,5406,,,P,PPLA4,0,30.82956,91.6206,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281184,Golmud,Golmud,CN,06,6328,,,P,PPLA3,0,36.40672,94.90061,Asia/Shanghai,2023-09-01,false,false,true,true,cities1000
1281189,Gengqing,Gengqing,CN,32,5133,,,P,PPLA3,88542,31.81668,98.5806,Asia/Shanghai,2026-07-08,true,true,true,true,cities15000
1281203,Gengma,Gengma,CN,29,5309,,,P,PPLA3,0,23.52325,99.3786,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281208,Jiding,Jiding,CN,14,5402,,,P,PPLA3,0,29.36667,88.25,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281211,Gaxung,Gaxung,CN,06,6327,,,P,PPLA4,0,32.06672,95.65691,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281219,Gar,Gar,CN,14,5425,,,P,PPLA4,0,32.11941,80.0561,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281221,Gartog,Gartog,CN,14,5403,,,P,PPLA3,0,29.68451,98.59473,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281237,Gaotai Chengguanzhen,Gaotai Chengguanzhen,CN,15,6207,,,P,PPLA3,0,39.34456,99.80015,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1281256,Kambaxoi,Kambaxoi,CN,14,5402,,,P,PPLA3,0,28.3,88.53333,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281258,Gala,Gala,CN,14,5402,,,P,PPLA4,0,28.26311,89.38187,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281262,Gahe,Gahe,CN,06,6328,,,P,PPLA4,0,38.8,97.63333,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281264,Gadong,Gadong,CN,14,5402,,,P,PPLA4,0,29.21273,89.17835,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281269,Nansan,Nansan,CN,29,5309,,,P,PPLA3,0,23.79575,98.80397,Asia/Shanghai,2024-07-12,false,false,true,true,cities1000
1281270,Fengshan,Fengshan,CN,29,5309,,,P,PPLA3,0,24.58333,99.9,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281278,Elixku,Elixku,CN,13,6531,,,P,PPL,36793,38.70917,77.37056,Asia/Urumqi,2022-02-04,true,true,true,true,cities15000
1281302,Dongxi,Dongxi,CN,14,5402,,,P,PPLA4,0,28.64921,89.11988,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281315,Dongdong,Dongdong,CN,15,6209,,,P,PPLA4,0,39.5,98.66667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281322,Domba,Domba,CN,06,6327,,,P,PPLA4,0,32.31121,95.58464,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281323,Domartang,Domartang,CN,14,5403,,,P,PPLA3,0,30.93902,94.68908,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281332,Duocai,Duocai,CN,06,6327,,,P,PPLA4,0,33.81034,95.42127,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281342,Dobjoi,Dobjoi,CN,14,5402,,,P,PPLA4,0,29.53331,89.06054,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1281367,Deqing,Deqing,CN,14,5406,,,P,PPLA4,0,30.52803,90.12572,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281368,Dêqên,Deqen,CN,14,5401,,,P,PPL,62400,29.96178,90.71875,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1281369,Dagzê,Dagze,CN,14,5401,,,P,PPL,32318,29.67329,91.34531,Asia/Shanghai,2025-10-02,true,true,true,true,cities15000
1281378,Delingha,Delingha,CN,06,6328,,,P,PPLA3,0,37.376,97.37457,Asia/Shanghai,2025-08-20,false,false,true,true,cities1000
1281386,Dedang,Dedang,CN,29,5309,,,P,PPLA3,0,24.0118,99.23964,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281405,Dartang,Dartang,CN,14,5406,,,P,PPLA3,0,31.93333,94,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281413,Daqian,Daqian,CN,14,5406,,,P,PPLA4,0,31.74697,92.75183,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281415,Da Qaidam,Da Qaidam,CN,06,6328,,,P,PPLA4,0,37.83333,95.3,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281422,Dangchengwan,Dangchengwan,CN,15,6209,,,P,PPLA3,0,39.50011,95.04081,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1281426,Damxung,Damxung,CN,14,5401,,,P,PPL,47900,30.47797,91.1055,Asia/Shanghai,2025-10-02,true,true,true,true,cities15000
1281449,Dagur,Dagur,CN,06,6328,,,P,PPLA4,0,36.41667,95.73333,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281484,Chongdui,Chongdui,CN,14,5402,,,P,PPLA3,0,28.15,85.96667,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281493,Coka,Coka,CN,14,5403,,,P,PPLA3,0,30.9054,94.6695,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281495,Codoi,Codoi,CN,14,5406,,,P,PPLA4,0,30.48059,92.42228,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281497,Cikai,Cikai,CN,29,5333,,,P,PPLA3,0,27.76344,98.71105,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281542,Youdian,Youdian,CN,29,5305,,,P,PPLA3,0,24.82894,99.59232,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1281544,Changma,Changma,CN,15,6209,,,P,PPLA4,0,39.86667,96.76667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281593,Burang,Burang,CN,14,5425,,,P,PPLA3,5026,30.29559,81.17511,Asia/Shanghai,2024-07-12,false,true,true,true,cities5000
1281610,Baoji,Baoji,CN,14,5406,,,P,PPLA4,0,30.99411,90.18183,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281618,Molo,Molo,CN,14,5403,,,P,PPLA3,0,30.86004,98.27297,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1281622,Langgar,Langgar,CN,13,6532,,,P,PPLA4,19524,36.7,81.5,Asia/Urumqi,2022-03-15,true,true,true,true,cities15000
1281646,Qiezha,Qiezha,CN,06,6327,,,P,PPLA4,0,32.07512,96.51447,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281648,Baiba,Baiba,CN,14,5404,,,P,PPLA4,0,29.79923,93.85241,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281650,Bayi,Bayi,CN,14,5404,,,P,PPLA4,21400,29.65812,94.35892,Asia/Shanghai,2025-08-30,true,true,true,true,cities15000
1281664,Barun,Barun,CN,06,6328,,,P,PPLA4,0,35.92907,97.41575,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281673,Baoshan,Baoshan,CN,29,5305,,,P,PPLA2,935618,25.11626,99.16366,Asia/Shanghai,2021-10-18,true,true,true,true,cities15000
1281674,Baohe,Baohe,CN,29,5334,,,P,PPLA3,0,27.19582,99.32483,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1281689,Banbar,Banbar,CN,14,5403,,,P,PPLA4,0,30.83198,94.83675,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281700,Baitang,Baitang,CN,06,6327,,,P,PPLA4,0,32.82427,97.15459,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281707,Baimai,Baimai,CN,14,5403,,,P,PPLF,590,30.3,96.01667,Asia/Shanghai,2025-11-19,false,false,false,true,cities500
1281708,Baima,Baima,CN,14,5403,,,P,PPLA3,0,30.05752,96.91852,Asia/Shanghai,2024-07-13,false,false,true,true,cities1000
1281717,Bagan,Bagan,CN,06,6327,,,P,PPLA4,0,33.89783,96.52141,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1281736,Aqqan,Aqqan,CN,13,6532,,,P,PPLA4,8494,36.46667,81.96667,Asia/Urumqi,2022-03-15,false,true,true,true,cities5000
1281740,Arza,Arza,CN,14,5406,,,P,PPLA4,0,30.64536,93.24297,Asia/Shanghai,2024-07-13,false,false,false,true,cities500
1281743,Artux,Artux,CN,13,6530,,,P,PPLA2,285000,39.70842,76.17971,Asia/Urumqi,2025-08-20,true,true,true,true,cities15000
1346620,Yilkiqi,Yilkiqi,CN,13,6531,,,P,PPLA4,0,37.96111,77.24917,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1346629,Layka,Layka,CN,13,6532,,,P,PPLA4,29032,37.07694,79.73167,Asia/Urumqi,2022-03-15,true,true,true,true,cities15000
1346630,Saybag,Saybag,CN,13,6532,,,P,PPLA4,32355,37.14972,79.65833,Asia/Urumqi,2022-03-31,true,true,true,true,cities15000
1346644,Arix,Arix,CN,13,6532,,,P,PPLA4,17941,36.75541,81.60765,Asia/Urumqi,2022-03-15,true,true,true,true,cities15000
1346645,Xambabazar,Xambabazar,CN,13,6532,,,P,PPLA4,19796,36.88639,81.50972,Asia/Urumqi,2022-03-15,true,true,true,true,cities15000
1346646,Yengibag,Yengibag,CN,13,6532,,,P,PPLA4,9070,36.96583,81.67833,Asia/Urumqi,2022-03-15,false,true,true,true,cities5000
1346647,Rokiya,Rokiya,CN,13,6532,,,P,PPLA4,0,37.07861,82.81528,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1464532,Aqqik,Aqqik,CN,13,6531,,,P,PPLA4,0,39.12619,76.57337,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1464540,Damiku,Damiku,CN,13,6532,,,P,PPLA4,0,36.97861,81.09417,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1528992,Zhaosu,Zhaosu,CN,13,6540,,,P,PPLA3,0,43.15295,81.11777,Asia/Urumqi,2025-02-18,false,false,true,true,cities1000
1528998,Yumen,Yumen,CN,15,6209,,,P,PPLA3,0,40.28333,97.2,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1529001,Yuli,Yuli,CN,13,6528,,,P,PPLA3,0,41.33699,86.25663,Asia/Urumqi,2025-03-11,false,false,true,true,cities1000
1529004,Yuanquan,Yuanquan,CN,15,6209,,,P,PPLA3,0,40.5,95.8,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1529013,Yining,Yining,CN,13,6540,,,P,PPLA3,0,43.97799,81.51804,Asia/Urumqi,2022-03-08,false,false,true,true,cities1000
1529024,Yengiawat,Yengiawat,CN,13,6529,,,P,PPLA4,0,41.3525,79.46861,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529031,Yanqi,Yanqi,CN,13,6528,,,P,PPLA3,0,42.06321,86.57185,Asia/Urumqi,2025-03-11,false,false,true,true,cities1000
1529033,Yangjiaqiao,Yangjiaqiao,CN,15,6209,,,P,PPLA4,0,40.12607,94.66383,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1529044,Xirikxiy,Xirikxiy,CN,13,6543,,,P,PPLA4,0,47.35574,88.01785,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529046,Xinyuan,Xinyuan,CN,13,6540,,,P,PPLA3,282718,43.42649,83.24959,Asia/Urumqi,2022-02-04,true,true,true,true,cities15000
1529049,Xinhe,Xinhe,CN,13,6529,,,P,PPLA3,0,41.5468,82.6096,Asia/Urumqi,2025-02-18,false,false,true,true,cities1000
1529056,Xihu,Xihu,CN,15,6209,,,P,PPLA4,0,40.5385,94.99059,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1529057,Xidi,Xidi,CN,13,6523,,,P,PPLA4,0,44.06593,89.73856,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529061,Xiaxihao,Xiaxihao,CN,15,6209,,,P,PPLA4,0,40.31878,97.11763,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1529066,Xiaoguai,Xiaoguai,CN,13,6502,,,P,PPLA4,0,45.1285,85.04457,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529071,Xemirxek,Xemirxek,CN,13,6543,,,P,PPLA4,0,47.79623,87.9663,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529073,Xazgat,Xazgat,CN,13,6542,,,P,PPLA4,0,46.3434,86.23456,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529075,Shayar,Shayar,CN,13,6529,,,P,PPLA3,0,41.22323,82.77787,Asia/Urumqi,2025-02-18,false,false,true,true,cities1000
1529084,Wushi,Wushi,CN,13,6529,,,P,PPLA3,0,41.21464,79.23168,Asia/Urumqi,2025-02-18,false,false,true,true,cities1000
1529085,Wujiaqu,Wujiaqu,CN,13,6523,,,P,PPL,154400,44.16279,87.52174,Asia/Urumqi,2025-12-25,true,true,true,true,cities15000
1529086,Wudun,Wudun,CN,15,6209,,,P,PPLA4,0,40.16951,94.80535,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1529088,Wensu,Wensu,CN,13,6529,,,P,PPLA3,83110,41.27548,80.23612,Asia/Urumqi,2025-12-11,true,true,true,true,cities15000
1529090,Bögdör,Bogdor,CN,13,6527,,,P,PPLA3,0,44.97299,81.02265,Asia/Urumqi,2025-05-15,false,false,true,true,cities1000
1529099,Wusu,Wusu,CN,13,6542,,,P,PPLA3,72587,44.43105,84.67623,Asia/Urumqi,2022-02-04,true,true,true,true,cities15000
1529102,Ürümqi,UEruemqi,CN,13,6501,,,P,PPLA,3029372,43.80096,87.60046,Asia/Urumqi,2026-04-13,true,true,true,true,cities15000
1529103,Liushujie,Liushujie,CN,13,6502,,,P,PPLA3,0,46.08891,85.68885,Asia/Urumqi,2025-05-15,false,false,true,true,cities1000
1529114,Turpan,Turpan,CN,13,6504,,,P,PPLA2,273385,42.94769,89.17886,Asia/Urumqi,2022-02-04,true,true,true,true,cities15000
1529116,Tumxuk,Tumxuk,CN,13,6529,,,P,PPLA4,0,41.36861,79.96278,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529120,Tost,Tost,CN,13,6543,,,P,PPLA4,0,47.27428,86.12794,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529124,Toli,Toli,CN,13,6542,,,P,PPLA3,0,45.93267,83.60413,Asia/Urumqi,2025-04-15,false,false,true,true,cities1000
1529126,Toqsun,Toqsun,CN,13,6504,,,P,PPLA3,0,42.79157,88.65445,Asia/Urumqi,2025-04-15,false,false,true,true,cities1000
1529127,Todok,Todok,CN,13,6527,,,P,PPLA4,0,44.54537,83.57278,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529134,Tiechanggou,Tiechanggou,CN,13,6542,,,P,PPLA4,0,46.16669,84.42834,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529144,Temeke,Temeke,CN,13,6543,,,P,PPLA4,4600,47.22244,89.74276,Asia/Urumqi,2022-01-25,false,false,true,true,cities1000
1529147,Tekes,Tekes,CN,13,6540,,,P,PPLA3,0,43.21669,81.83973,Asia/Urumqi,2021-09-20,false,false,true,true,cities1000
1529152,Tashi,Tashi,CN,15,6209,,,P,PPLA4,0,40.26261,95.98021,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1529167,Tacheng,Tacheng,CN,13,6542,,,P,PPLA2,161037,46.74535,82.95847,Asia/Urumqi,2025-08-20,true,true,true,true,cities15000
1529178,Sikeshu,Sikeshu,CN,13,6542,,,P,PPLA4,0,44.37313,84.226,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529184,Shuiding,Shuiding,CN,13,6540,,,P,PPLA3,0,44.05147,80.87471,Asia/Urumqi,2025-02-18,false,false,true,true,cities1000
1529195,Shihezi,Shihezi,CN,13,12324192,,,P,PPLA3,572772,44.3023,86.03694,Asia/Urumqi,2021-09-20,true,true,true,true,cities15000
1529214,Shanshan,Shanshan,CN,13,6504,,,P,PPLA3,0,42.8675,90.20463,Asia/Urumqi,2021-09-20,false,false,true,true,cities1000
1529224,Sairam,Sairam,CN,13,6529,,,P,PPLA4,0,41.76611,82.1475,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529232,Santai,Santai,CN,13,6523,,,P,PPLA4,0,44.08958,88.88887,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529239,Sandaohezi,Sandaohezi,CN,13,6523,,,P,PPLA3,60129,44.32597,85.62009,Asia/Urumqi,2022-02-04,true,true,true,true,cities15000
1529245,Qongkur,Qongkur,CN,13,6543,,,P,PPL,11850,48.12222,87.1125,Asia/Urumqi,2024-07-13,false,true,true,true,cities5000
1529256,Qinghe,Qinghe,CN,13,6543,,,P,PPLA3,0,46.668,90.38032,Asia/Urumqi,2025-04-15,false,false,true,true,cities1000
1529259,Qiman,Qiman,CN,13,6529,,,P,PPLA4,0,41.53778,82.91139,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529261,Qili,Qili,CN,15,6209,,,P,PPLA4,0,40.11512,94.60882,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1529262,Qilan,Qilan,CN,13,6529,,,P,PPLA4,0,40.56667,79.61667,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529276,Qarqi,Qarqi,CN,13,6529,,,P,PPLA4,0,41.58389,81.36639,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529279,Chapchal,Chapchal,CN,13,6540,,,P,PPLA3,22111,43.83555,81.14758,Asia/Urumqi,2025-02-18,true,true,true,true,cities15000
1529280,Qahurt,Qahurt,CN,13,6543,,,P,PPLA4,2567,46.33379,89.59236,Asia/Urumqi,2022-01-25,false,false,true,true,cities1000
1529283,Qagan Gol,Qagan Gol,CN,13,6543,,,P,PPLA4,0,46.47974,90.74567,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529290,Nilka,Nilka,CN,13,6540,,,P,PPLA3,0,43.78894,82.49599,Asia/Urumqi,2021-09-20,false,false,true,true,cities1000
1529299,Muhur,Muhur,CN,13,6540,,,P,PPLA4,0,43.2,82.63333,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529311,Miao’ergou,Miao'ergou,CN,13,6542,,,P,PPLA4,0,45.51637,83.86374,Asia/Urumqi,2021-09-20,false,false,false,true,cities500
1529312,Mengjiaqiao,Mengjiaqiao,CN,15,6209,,,P,PPLA4,0,40.18078,94.61574,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
